"row.ID","Ctd.Mean","Ctd.Sigma","Ctd.Skewness","Cst.Mean","Cst.Sigma","Cst.Skewness","Fct.Mean","Fct.Sigma","Ftf.Mean","Ftf.Sigma","Ftf.Skewness","Unit.Weights.Wlambda1","Unit.Weights.Wlambda2","Unit.Weights.wlambda3","Unit.Weights.WT","Unit.Weights.WA","Unit.Weights.WV","Atomic.Masses.Wlambda1","Atomic.Masses.Wlambda2","Atomic.Masses.wlambda3","Atomic.Masses.Wnu1","Atomic.Masses.Weta1","Atomic.Masses.Weta3","Atomic.Masses.WT","Atomic.Masses.WA","Atomic.Masses.WV","Atomic.Masses.WK","Atomic.Polarizabilities.Wlambda1","Atomic.Polarizabilities.Wlambda2","Atomic.Polarizabilities.wlambda3","Atomic.Polarizabilities.Wnu1","Atomic.Polarizabilities.Weta1","Atomic.Polarizabilities.WT","Atomic.Polarizabilities.WA","Atomic.Polarizabilities.WV","Atomic.Polarizabilities.WK","VdW.Volumes.Wlambda1","VdW.Volumes.Wlambda2","VdW.Volumes.wlambda3","VdW.Volumes.Wnu1","VdW.Volumes.Weta1","VdW.Volumes.Weta3","VdW.Volumes.WT","VdW.Volumes.WA","VdW.Volumes.WV","VdW.Volumes.WK","Atomic.Electronegativities.Wlambda1","Atomic.Electronegativities.Wlambda2","Atomic.Electronegativities.wlambda3","Atomic.Electronegativities.Wnu1","Atomic.Electronegativities.WT","Atomic.Electronegativities.WA","Atomic.Electronegativities.WV","Atomic.Electronegativities.WK"
"CSAR_18",4.66768550872803,4.22990560531616,-0.185295581817627,4.67361831665039,5.01016235351562,-0.274393796920776,8.70830631256104,22.0641498565674,8.41967105865479,18.5920867919922,-0.113776639103889,1.98674008086713,3.5510821838305,26.6520213101397,32.1898435748374,154.649234315557,374.871148569783,1.44399267574131,2.35347102665687,22.8927799478037,0.0541018918622868,0.184593510163191,0.448306186165445,26.6902436502019,90.3328958238352,194.821846669212,0.393290679016447,1.67131374238987,3.02412012437529,25.1624322117448,0.0559756594123379,0.241855037599389,29.85786607851,123.202789899715,280.23796761926,0.382055355502833,24.7088193360679,1.60262406232031,2.87909840374014,0.846466622769788,0.515294897702844,0.238665289860664,29.1905418021284,115.352183107907,258.551994094428,-0.176026593906946,26.3237226363478,1.96630597275576,3.4739976883542,0.828727516777513,31.7640262974577,150.039987036516,361.619846520435,-0.167973299673468
"CSAR_20",4.81451797485352,4.42719745635986,-0.188811928033829,4.93135643005371,4.61242723464966,-0.36103343963623,9.24477100372314,23.0759944915771,8.50448894500732,18.4314479827881,-0.133779183030128,1.82476892390039,4.4606174101876,23.9532987538714,30.2386850879594,158.695332675429,383.904193242198,27.0404220454521,1.40114869167093,3.05542708493788,0.858507918697973,0.763126088438868,0.169185731229681,31.4969978220609,124.788797539597,272.048753379209,-0.177244801976068,1.55136645118517,3.79052364917616,24.2627592013557,0.0524027977961959,0.231112566835368,29.6046493017171,135.489484406929,307.771076207795,0.364669311416615,23.8313970197745,1.4966467055235,3.65526374282857,0.822245599332729,0.592629237033214,0.243198100684293,28.9833074681266,128.247861743527,287.604125791756,-0.155412872214938,24.2447491877942,1.8092379449422,4.36761419367625,0.796958349682415,30.4216013264127,157.658284198962,379.663186532939,-0.142322872484258
"Model_54",4.45614814758301,2.65315270423889,0.192564308643341,4.58833265304565,4.72937726974487,0.0857378169894218,8.14378929138184,17.0965270996094,8.05345058441162,13.8135271072388,-0.251625746488571,1.58437970499273,4.45084147825044,15.7332526881718,21.7684738714149,102.005482813252,234.722068412872,1.30182036987058,4.1657141445815,20.8726062494265,0.0494234401228342,0.202163994103463,0.976708324211126,26.3401407638786,119.544706603782,259.077231687602,0.344319325299033,16.9137422592216,1.22482879191749,4.04684858563052,0.762380993289356,0.640806013637227,22.1854196367696,94.1204891018271,200.142198574202,-0.113192290751511,16.6957933188983,1.22150321441316,3.95980500694017,0.763162948628261,0.624103114063502,0.327715382536655,21.8771015402516,91.3429657296506,193.976192804825,-0.114248298626722,16.2870800539126,1.63828301137456,4.4835035541876,0.726814092407426,22.4088666194748,107.051275570541,249.092779565165,-0.099942091104315
"Model_52",4.98635339736938,4.33212900161743,-0.236562728881836,5.01933860778809,4.94889116287231,-0.213734403252602,9.01777839660645,21.3934955596924,8.69218444824219,22.8130874633789,-0.189668953418732,2.19982686962266,4.81804221789448,27.7449473072773,34.7628163947944,205.309266772434,534.136860145598,1.51325284998524,3.69638621659539,24.5580415521915,0.0508354301890404,0.156020838149709,0.465891567137185,29.7676806187722,133.532099645917,300.66683050859,0.368742568493177,1.85369189173153,4.30688692677555,26.5029429526397,0.0567511337178891,0.234974133803889,32.6635217711468,171.257110356902,415.510624037869,0.358544521125038,1.76696700888047,4.17357968472734,26.085311777401,0.0551731348741207,0.213918723474172,0.52424424737249,32.0258584710088,162.335590242815,386.729604945492,0.360880855879661,2.1559343057353,4.73788346079265,27.4814266420607,0.0627176429674096,34.3752444085886,199.666512724271,514.752589318541,0.349590499970259
"Model_53",5.25869083404541,4.42007827758789,-0.105319529771805,5.27950620651245,5.41207218170166,-0.181872740387917,10.0558300018311,25.2588405609131,8.67935562133789,22.9608573913574,0.0742579773068428,2.37776651491205,5.75481372665808,27.7742920994288,35.906872340999,239.560262530216,655.519532086843,29.7369129232877,1.85976386311284,4.09824054458817,0.833085356314061,0.700431963125662,0.174824928596261,35.6949173309887,184.794417935538,447.136938811357,-0.163890249977615,27.4220822178591,2.08817268863239,5.05487195185013,0.793345337057293,0.591063032285263,34.5651268583417,206.432602971537,530.450025668424,-0.1403185288622,26.9164592982031,1.99435950940988,4.89204766156338,0.796277419926717,0.569559805750402,0.255574882952005,33.8028664691763,195.114200102681,491.52754947333,-0.141457851673076,2.34140716545741,5.60455168038963,28.0564398165592,0.0650347546954506,36.0023986624063,236.057853607005,640.231934858588,0.334470219879873
"CSAR_17",4.65416431427002,3.74829411506653,-0.217703312635422,4.70387506484985,4.63077068328857,-0.379927456378937,9.00878238677979,20.7893447875977,7.79889535903931,15.7167205810547,-0.0823821797966957,1.75936464172312,4.49700110133296,20.531208673597,26.7875744166531,136.362615340504,325.590335556345,1.42229597081369,3.04738850035935,24.1088175649553,0.0497680378424192,0.17475777090727,0.836635018582804,28.5785020361284,112.09309587399,245.166165871611,0.382699822784906,1.51810796244024,3.78616586166856,21.0647955744269,0.057571541092176,0.242517260752491,26.3690693985357,117.481252317354,264.926733648134,0.349133645637775,1.47235126355393,3.59683717089687,20.7427371919993,0.0570415119298645,0.2290131007892,0.62298335524542,25.8119256264501,110.444651225903,246.106125299812,0.352707954421571,20.9262745748327,1.75655836450588,4.36856471022496,0.773574616954046,27.0513976495636,135.849646149092,323.481718044702,-0.12888154338223
"CSAR_15",4.53933763504028,3.93107748031616,-0.154043823480606,4.54239416122437,4.74312543869019,-0.283562630414963,8.36087512969971,20.2598991394043,8.13819217681885,16.7301349639893,-0.0850962921977043,1.94298511290885,3.52623641900011,24.8240913391768,30.2933128710858,142.619879729015,342.993589294921,21.4887134750963,1.42177389073504,2.27901478581481,0.853082103240059,0.456288875380873,0.197750525815209,25.1895021516461,82.7654312213311,177.583602241566,-0.182143911417106,1.64375915311779,2.93368233903295,23.3903831076827,0.0587732216086472,0.271360824364941,27.9678245998335,111.890377351534,252.652879139742,0.377248904116286,22.9987166805494,1.57971400290332,2.78191595583595,0.840585720048002,0.513968861907937,0.265619459562775,27.3603466392886,104.706523276775,233.137756777553,-0.173742305081731,24.5415313564304,1.92393847096677,3.45016164894509,0.820358125344545,29.9156314763423,138.526545332873,331.346376569974,-0.163502703803691
"CSAR_16",4.88982677459717,4.3968653678894,-0.126627057790756,4.99198722839355,4.73626899719238,-0.32904514670372,9.32046985626221,22.8901977539062,9.17850780487061,19.4677715301514,-0.302334070205688,1.96574986152885,5.49343686915967,23.9478804275101,31.4070671581987,189.430434677867,479.444023378958,1.47083882813168,3.55089284584505,25.9340437714113,0.0475141974952794,0.162729130636365,0.68805938013088,30.955775445388,135.456600113399,301.860467834259,0.378332921682836,24.0488487628538,1.66996534840357,4.65137022173225,0.791857187930556,0.582618695912841,30.3701843329896,159.788470198333,376.961143734459,-0.135133141503202,23.7059915740347,1.61400385594046,4.49770377661586,0.79503087779471,0.568286325498554,0.252352270037484,29.817699206591,152.143400878679,354.050271134558,-0.136869948982641,24.1299339671566,1.93973106801834,5.31903467801549,0.768745892236386,31.3886997131904,185.471034951668,465.820251560918,-0.122907255000588
"Model_50",5.1345043182373,4.38200378417969,-0.223278313875198,5.17456245422363,4.99032926559448,-0.329468607902527,9.07397937774658,24.0569820404053,8.39964962005615,24.0913028717041,0.108203038573265,2.05086953980864,4.92413052519992,25.706637676358,32.6816377413666,189.402548767923,481.689075856075,27.463932690727,1.67091445427067,3.41650063627608,0.843711076889005,0.691924521683444,0.167304972063257,32.5513477812738,145.429105912744,334.763265101147,-0.171282046616787,1.6779968953723,4.39186839524468,24.7010738773211,0.054531871328799,0.211245506267588,30.7709391679381,157.301732501022,370.108261495454,0.352055247871468,24.8575869463322,1.6490272044984,4.19883087353071,0.809549802212946,0.564573383139312,0.25105766652489,30.7054450243613,152.28762696196,355.106664386936,-0.147440888655105,2.076182376546,4.72914689210325,26.3862176980493,0.062551539963746,33.1915469666986,189.385471022968,481.651981317372,0.34622599975205
"Model_51",4.86819362640381,4.11218738555908,-0.37462317943573,4.9124321937561,4.67328357696533,-0.242558926343918,8.45082473754883,21.6948795318604,7.99594831466675,19.9837646484375,0.0534051582217216,1.81807172876249,5.01411967244961,24.2774509587085,31.1096423599206,174.984220904549,427.407815618182,23.4025250521181,1.30887920493564,3.64013959259153,0.825440941637148,0.568541351672799,0.185149808382306,28.3515438496453,120.584039408339,260.436984446276,-0.153705254679533,1.50561111253939,4.46015453589141,23.6094429414308,0.0509078780616111,0.198937582539673,29.5752085898616,147.563661911456,335.682376587497,0.348713687927905,23.4657297044177,1.44226243458513,4.29129391814872,0.803640529377616,0.569569819695428,0.258089714101907,29.1992860571516,140.731255632209,315.163979261909,-0.139775714642062,24.3065677065582,1.79594047909737,4.87935211673254,0.784541905144561,30.9818603023882,171.016477419836,414.9974219759,-0.131882041561355
"CSAR_14",4.61941194534302,3.88099956512451,-0.295494377613068,4.7377233505249,4.07843399047852,-0.502318322658539,8.18770980834961,16.7371234893799,7.96394538879395,19.550853729248,-0.151909306645393,1.80112971438491,4.20722006207348,22.9601174122821,28.9684671887405,145.5301653903,348.48464091851,1.2707760008441,3.3284562669554,21.2891322790665,0.0490867624543683,0.130601162361144,0.515764736206898,25.888364546866,102.143386475241,218.078869505246,0.366757739964412,1.54584083304907,3.57142685197731,21.9649715847439,0.0570795057842417,0.20297446027778,27.0822392697703,117.921496753167,266.269213256015,0.35828532398893,21.739013215973,1.47656273600505,3.45169297863294,0.815194584512518,0.540507245345164,0.237059211309137,26.667268930611,112.23205734059,249.69527729202,-0.152923327442688,22.9046816216056,1.75889260445361,4.19696556972496,0.79363316776741,28.8605397957842,143.799046964733,341.74221451574,-0.140933288165541
"Model_48",5.00853109359741,4.30811357498169,-0.171271145343781,5.02901840209961,5.21548557281494,-0.0302126854658127,9.67507171630859,23.8109130859375,8.92964935302734,16.7930564880371,-0.329676508903503,1.91426521913074,5.15155837390955,23.5198487141511,30.5856723071913,176.048550968684,438.574012316752,1.37811882416804,4.90316143454887,27.3457796217791,0.0409824358437996,0.147396385753307,0.802624528196764,33.627059880496,178.523644768391,396.929940555064,0.359905676833493,24.7310432112009,1.59428018743602,4.92182509543249,0.791465602561935,0.657958311904586,31.2471484940694,168.996849555029,394.302762353815,-0.131865418142875,1.52560589344697,4.70704980612422,24.2967067313287,0.0499717574155054,0.182367069336408,0.635493459132137,30.5293624308998,158.614110614797,363.620624821216,0.346885378453001,23.7299847853454,1.88438153398114,5.11449029648346,0.772237805071352,30.72885661581,175.720773121927,435.150943005251,-0.125170502751832
"Model_49",4.97159624099731,4.1919846534729,-0.451239675283432,4.98481512069702,4.55803489685059,-0.320488005876541,8.92608261108398,16.584192276001,8.44798469543457,22.1162128448486,-0.140178889036179,1.87944062749005,5.03960103527614,23.9494601179602,30.8685017807264,175.178943288963,432.887892328592,24.4986294640441,2.28892758096092,4.69607780958385,0.778138533787287,0.627846219778934,0.318255275479881,31.4836348545889,181.872040888002,476.69100338327,-0.138130504198294,1.88664120533616,4.65673415762364,24.1581161378768,0.0614511254374973,0.290360549763906,30.7014915008366,166.861208496174,409.805920068,0.340153318867713,1.76659188706915,4.48244973962554,23.9148103857627,0.0585665214886867,0.253982115368688,0.598363919231185,30.1638520124573,157.363304939359,376.90039367823,0.344622589379983,1.92885072329543,5.01507222427367,23.9142520159581,0.0625069604918384,30.8581749635272,175.732049034731,437.920572313661,0.331229740033805
"Model_46",4.32742977142334,2.51882171630859,0.311869919300079,4.49066972732544,4.4360728263855,0.0977609157562256,8.30095767974854,16.3597984313965,7.80601501464844,12.5460834503174,-0.243204161524773,1.16775122331167,4.60925449245401,15.3494206647161,21.1264263804818,94.0561534858747,197.800262097885,19.5094237825393,1.49328515729248,4.14411592621194,0.775820561302086,0.847516735688361,0.329200291065389,25.1468248660437,116.170793572945,262.048698726413,-0.126402410196292,1.18290469964174,4.09395133892779,16.7957549130106,0.05359151675516,0.252763503260363,22.0726109515802,93.4715350139762,196.881859938268,0.32069896318071,16.4453214248093,1.10665830494893,4.023095554335,0.762237035480198,0.598362074726416,0.318281161017144,21.5750752840932,88.812643152888,183.605448678437,-0.110147803610407,1.20348085077327,4.64409159418625,15.5887307896307,0.0561421826143649,21.4363032345902,96.7453079201769,205.308201413717,0.295408784540667
"CSAR_13",4.96014213562012,4.26066541671753,-0.226100742816925,5.05373859405518,4.64338970184326,-0.432183265686035,9.48285579681396,23.0486736297607,8.06788158416748,19.3709621429443,-0.104822993278503,1.93559183529663,6.10253934997282,23.7553944641242,31.7935256493936,202.761002400838,515.15384943128,26.3656544610246,1.51792286053559,4.11611444698204,0.823934638237477,0.757314601960908,0.154257737030487,31.9996917685422,154.793025086186,351.523855136441,-0.153527638404588,24.2845518769556,1.6646076667164,5.24802136227274,0.778421356409421,0.632439087681346,31.1971809059447,176.605994855366,419.950509807767,-0.123834240549776,1.59379171164372,5.07018864882793,23.8751223578222,0.0521885572849194,0.198119375939158,0.612183633644596,30.5391027182938,167.184171141357,390.653951010462,0.336341449961469,23.9120525287732,1.91746694058885,5.94937988599374,0.752450620186229,31.7788993553558,199.520193801453,504.081553299031,-0.109591269521318
"CSAR_34",3.75712585449219,1.68935883045197,0.13887083530426,3.86665344238281,2.54159283638,-0.1283158659935,6.72324085235596,10.8072290420532,6.34750699996948,10.4932956695557,-0.228609845042229,0.469060068463747,6.03055770442233,9.9960441104522,16.4956618833383,67.7991597685592,112.570569748731,11.7464472448319,4.56476156039704,0.332728795616287,0.705749296022077,0.662092862727165,0.168934385127699,16.6439376008452,59.0469397152499,93.5317057845625,-0.235006757253191,9.15396047342863,5.43300954627195,0.36795494038607,0.612103403919426,0.402856458092246,14.9549249600867,55.1009023223462,88.3555344145683,-0.231546801068806,9.39119868208603,5.27568790321375,0.353286407349525,0.625239049289377,0.422604882327767,0.216778802014348,15.0201729926493,54.7266449524817,87.2504047559625,-0.23235940387359,10.5887851091203,5.86938800467564,0.465451927965013,0.62568067320041,16.923625041761,69.810176710157,115.661493995234,-0.229372684923452
"Model_45",5.2726354598999,4.56272029876709,-0.0517513900995255,5.28730821609497,5.57863521575928,-0.130298346281052,10.1087741851807,25.711856842041,9.18723106384277,24.4343357086182,-0.127509653568268,2.36352080826759,5.25904981521661,28.8020694572116,36.4246400806958,231.975682210073,626.406407077906,1.85357496847557,3.92748745275322,30.405149473865,0.051223238670276,0.213498295449703,0.673679179690427,36.1862118950938,183.053959466631,440.586388892868,0.380180969798902,28.6672180192639,4.67816381544673,2.07197440738387,0.809411572769854,0.592218488664323,35.4173562420945,203.200719793206,516.490443691482,-0.206123749189078,28.088019508207,1.98172741470992,4.55653852453551,0.811176224802754,0.568640861083033,0.265142606690253,34.6262854474524,192.676758561625,480.932728775034,-0.151306078626662,2.34234056847987,5.16340322794508,28.9120024633656,0.0643186580457364,36.4177462597906,229.100531983865,615.193013252542,0.345424046640302
"Model_44",4.26329231262207,2.52681756019592,0.413728535175323,4.39602756500244,4.37135791778564,0.186633601784706,8.38584327697754,15.2928218841553,7.62974691390991,12.1827764511108,-0.202386528253555,1.08130979241189,4.59546737899174,15.320633622099,20.9974107935026,91.9409470749836,189.068484220221,0.919975701217147,4.4632717484896,18.9194183765396,0.0378549294877599,0.228681612182502,0.807230122927472,24.3026658262464,105.954012281981,207.941731352957,0.33386861276265,16.4938918656187,0.958026112929915,4.19846799553353,0.761828998585229,0.606571450727516,21.6503859740821,89.0728982047174,177.065708355665,-0.104559128857117,16.1676376885303,0.905334958958198,4.11413691202401,0.763088407275046,0.582687345112075,0.333376454964196,21.1871095595125,84.8776745702054,166.283931088035,-0.104364151214169,15.4817715996506,1.07842023942072,4.66443740635854,0.729424830965383,21.2246292454298,93.9398341057896,193.041237839872,-0.0851760111182069
"Model_43",5.2141489982605,4.3368673324585,-0.0766406357288361,5.2176342010498,5.35193157196045,-0.136259809136391,10.0379314422607,24.8991088867188,8.94662570953369,23.5317554473877,-0.125250399112701,2.37913576576595,5.30311090386783,26.4960052878495,34.1782519574833,216.165669202397,584.639272354653,28.9832536751715,1.79895081919881,4.01890038528616,0.832825675374293,0.70135746863712,0.208798239213989,34.8011048796565,175.850061444379,420.194413746734,-0.163388517422428,2.06945502486829,4.71063756107886,26.4320322563135,0.0623102266023949,0.260342296452491,33.2121248422606,188.960078503655,479.843616154583,0.346891174123557,26.0157540804616,1.97062400811956,4.58889212627835,0.798635096773327,0.561611011411771,0.266262993130889,32.5752702148595,179.693739634031,447.528979561682,-0.144347182018499,26.8391454620733,2.33244592814021,5.19398741566499,0.780989187281847,34.3655788058785,214.117734123466,573.631368854354,-0.136645571030441
"CSAR_12",4.46849727630615,3.80234479904175,-0.421275854110718,4.49258232116699,4.36116075515747,-0.447465568780899,7.60972690582275,18.6414413452148,6.86370849609375,17.1058559417725,0.103416845202446,1.72738336701353,3.87470236529275,21.5284576395891,27.1305433718954,127.297361799237,298.519947882325,20.2168754000608,1.21795762816929,2.84673542733445,0.832601709278288,0.556914604139714,0.207321974784512,24.2815684555645,85.6425961717132,180.020178275029,-0.16207110140319,20.8311538676516,1.45082619920969,3.19629315151038,0.817604619006551,0.591148540180278,25.4782732183716,101.442124080757,223.519995632483,-0.155911211364818,20.6694832333446,1.38584214483918,3.06060670482238,0.822963016663431,0.58231336952226,0.240150055465244,25.1159320830061,96.147317706324,208.933230020202,-0.158605620487008,21.4513013511294,1.69758132553008,3.85126514709583,0.794488292847645,27.0001478237553,125.567813628825,292.813047240462,-0.143020998285774
"CSAR_37",4.40587615966797,2.87419390678406,0.191929161548615,4.46710729598999,3.94676804542542,-0.205794483423233,8.14336013793945,15.574182510376,7.20076465606689,14.6977205276489,-0.00537918321788311,1.3995639370526,6.0985066746817,18.2019210123466,25.6999916240809,145.014539031545,326.072477190295,16.3142017947979,5.31717439677335,1.10194587469898,0.717633865707798,0.401938485700815,0.246701067505809,22.7333220662702,110.582061845457,228.904181395781,-0.213645462655435,17.3869720753386,5.60495135229909,1.16909334762665,0.719629154561869,0.448621215964464,24.1610167752644,124.332837374448,262.425663231594,-0.213709308309505,17.0972322114843,5.53103045844819,1.13570780619339,0.719460253018778,0.433979986196555,0.27241523362859,23.7639704761259,120.264406671718,251.4269403141,-0.214156627130101,1.40506840002225,6.07873399831389,18.0292223470517,0.055072591903328,25.5130247453878,143.468174494173,322.969455345602,0.280000534834005
"CSAR_19",4.54881763458252,3.0121762752533,-0.191032752394676,4.50730276107788,3.93430352210999,-0.30387556552887,7.80313158035278,17.4452304840088,7.67801237106323,16.4503192901611,-0.205538362264633,1.67584257678145,5.52854309712699,20.6109229680479,27.8153086419563,157.754006066771,376.528854597745,1.15893471718359,3.93570902805191,18.7597573480766,0.0485836853606236,0.120262349636535,0.487372482860944,23.8544010933121,100.135510264857,209.557476165438,0.339820635446686,1.32606665802415,4.81046218906967,20.4438258548217,0.0498889752561725,0.160954419535492,26.5803547019155,131.833120621687,288.824507947125,0.32684969079857,1.26313830108323,4.62243832867204,20.202276142728,0.0484186380573088,0.145474784911029,0.56341099508566,26.0878527724833,124.740823230843,268.785299623738,0.330795485131976,20.2969583058163,1.66471569910864,5.39911917847505,0.741826385286616,27.3607931834,152.362360447253,362.152183580669,-0.102002120087913
"CSAR_22",4.95390844345093,2.55162668228149,0.0878080874681473,5.17839384078979,4.9840145111084,0.0418961606919765,8.92605018615723,16.2062225341797,7.34364223480225,11.7852821350098,0.0609278120100498,1.4479067544525,11.3962870084654,14.903492775946,27.7476865388639,207.924109893734,481.590767828505,1.55097233650218,10.1212210711605,17.5372923914511,0.0530982416865836,0.300094272653703,0.777286351948909,29.2094857991138,220.396402532742,524.901637496464,0.200297871864193,1.33315929529874,10.9094236790432,14.6892759978656,0.0495011984384179,0.227475537458698,26.9318589722076,194.378679820948,434.951362796383,0.159067825944291,14.6526851654379,1.25760490898687,10.9336462952085,0.545847112870284,0.554918501287338,0.405933968396016,26.8439363696332,192.38477292182,420.706167143546,0.0554781015902991,1.49070337437028,11.3947886374579,15.295653456401,0.0528971888687372,28.1811454682292,214.078270300243,502.075207335868,0.15707146220276
"CSAR_33",4.32833194732666,2.64569187164307,0.00828857161104679,4.3594069480896,4.2905101776123,0.0564403757452965,7.8124213218689,12.8820533752441,7.49106168746948,16.0476322174072,-0.263641923666,2.09648627472406,3.58815997133329,16.7855672387823,22.4702134848397,102.942539923302,251.682655163631,1.22630478630756,4.10138776997243,18.2549308714408,0.0520003548403384,0.119349476126727,0.689414850555459,23.5826234277208,102.286210772002,217.682948285315,0.330562980855088,1.6428995418921,3.52702230151031,16.9116748173334,0.0744013020042796,0.222076268168641,22.0815966607358,93.2265803700448,213.303609430979,0.32440393952823,16.7707757337929,1.56192334283273,3.45932937165213,0.769583050682843,0.577546803591465,0.329101286035639,21.7920284482778,89.613510473455,202.021516728329,-0.130942839493029,16.9511774898418,2.03917359488546,3.66204257477548,0.748317274749934,22.6523936595027,104.109867721707,253.34586617931,-0.128753125503386
"Model_42",4.41927719116211,2.2464964389801,0.123598992824554,4.55732440948486,4.43739557266235,-0.0308909192681313,7.96803283691406,12.8017053604126,7.82775640487671,14.8159055709839,-0.311025857925415,1.65287229128484,4.39399114674253,15.8623947666471,21.9092582046745,103.180441168597,240.293612423463,17.8290238870005,1.83689961612508,4.3910318622889,0.741117220204533,0.718833658295783,0.39599493000636,24.0569553654145,119.103823837477,286.967630941929,-0.113105125037923,1.26246450165641,4.17071074622481,15.9664363707417,0.0589947389773071,0.152873425102869,21.3996116186229,92.01382115017,197.482695919669,0.309581523789677,1.31353332269174,4.04607606461471,15.9037477562963,0.061774503142695,0.168366115133103,0.568693326125783,21.2633571436028,90.5525315050166,196.338832901689,0.310956143315817,16.1486928085365,1.83344801251777,4.40578405125609,0.721312622792896,22.3879248723104,108.833217971414,261.666666243458,-0.102405345413281
"Model_41",4.30445623397827,2.04039144515991,0.0359433442354202,4.40938711166382,3.92291688919067,-0.160930082201958,7.75271463394165,11.8976650238037,7.07123517990112,14.3982315063477,-0.15494941174984,1.6406606266205,4.39292108266436,15.7335649091006,21.7671466183854,102.137042113574,237.300595556828,1.57988792505888,4.57942871068171,16.5303689722325,0.0696302254846452,0.255181920981296,0.632946004285931,22.6896856079731,109.050760729276,251.337403409824,0.296405840229793,15.9001836423116,1.27607197770927,4.16807381865618,0.74493713601982,0.580907941294711,21.3443294386771,91.8816801387404,197.795305323275,-0.103541645664091,1.28491612422241,4.06454183103924,15.6957884589786,0.0610549336857833,0.165161993428423,0.565353962686097,21.0452464142403,89.1865557722659,192.204553791586,0.30935868426176,15.7301922761481,1.74134020508728,4.44785315840914,0.717638374302685,21.9193856396445,105.102427173121,248.855699638507,-0.0978109777505172
"CSAR_11",5.2671537399292,5.14127349853516,-0.0670397207140923,5.34454011917114,5.67611312866211,-0.241251483559608,9.59789562225342,26.5233058929443,8.38945484161377,23.4465656280518,0.0964979454874992,1.46112028620469,6.12120855921205,25.8487849316933,33.43111377711,204.937809608506,469.555854781485,1.02408027263071,4.16696031013096,30.2356438902139,0.0289070311790512,0.180214241335331,0.730894676630262,35.4266844729756,161.221756330471,325.673059925409,0.390103166723345,1.20786821705511,5.42350009708509,24.5105136250918,0.0387859738024842,0.239614350651307,31.141881939232,169.089116809199,360.79627029068,0.340294615292996,1.15647642979791,5.19527111598102,24.9755747901284,0.0369159041873283,0.221432742739739,0.495823912396022,31.3273223359073,164.646754469658,346.0325398508,0.347934317262924,27.1541345150881,1.43735965960201,5.90754214711571,0.787098348539225,34.4990363218058,207.935714429389,473.007642201578,-0.121571583362278
"CSAR_32",4.97561073303223,6.59659862518311,0.347726553678513,5.046790599823,6.64605045318604,0.157477810978889,10.3619289398193,26.9301795959473,8.94654560089111,24.0929336547852,0.274866193532944,1.06864644295387,3.99201610964086,34.8939011965603,39.954563749155,180.852312915155,369.666137011425,0.648863884016622,3.55281706618254,28.4666953759568,0.0198621406077384,0.124398341409265,0.37126095449615,32.668376326156,121.913266357044,220.205764112315,0.403537883818048,0.860021525182997,3.73656966165582,31.3533843042581,0.023922729109954,0.228549806740035,35.949975491097,147.332220309893,284.037247504643,0.404104430029921,0.819204003311369,3.7077003718594,31.0601649299496,0.0230197096672273,0.205008341637329,0.44217667705982,35.5870693051204,143.643759502621,273.571824158022,0.404595170446093,34.6348102346365,3.9695296594136,1.04126167865133,0.873610409748072,39.6456015727014,177.681126235856,360.48345105179,-0.230301818410892
